ID,text,target
ynat-v1_train_00000,정영석 파파미사일 KT에 이용기간 2년 단축…2분기종료2보,4
ynat-v1_train_00001,검찰청에 로또 당첨자 회장에 2억 달러 송금,3
ynat-v1_train_00002,北 김정은 자주통일 새 시대 열어나가야 보자,2
ynat-v1_train_00004,美대선 앞두고 중국인 단체 발언서 비공개로 감시 강화,6
ynat-v1_train_00007,아가메즈 33득점 우리카드 KB손해보험 완파…3위 굳건,4
ynat-v1_train_00010,이매력 모모랜드 열차…3약·주가 고조진,5
ynat-v1_train_00013,아이폰 X 수리비 2만대…맥북 디스플레이 41%,4
ynat-v1_train_00014,문 대통령 당선자 민관합동사위 설치…철거물 보존·재활용,2
ynat-v1_train_00020,추신수 타율 0.265로 시즌 마감…최지만은 19홈런·6할,1
ynat-v1_train_00021,KIA 이수단·팬들께하는 호흡·감족 한마당 축제,1
ynat-v1_train_00022,현대차 중견 임원 늘려…중세계 리더 보강 육성,3
ynat-v1_train_00023,아시안게임 목소리 높인 박항서 베트남이 일본 못 이길 것,6
ynat-v1_train_00024,서울에 다시 오존주의보…도심·서북·동북권 발령종합,1
ynat-v1_train_00026,SK텔레콤 2분기 영업익 4천105억…21.1％ 증가,5
ynat-v1_train_00027,생명인증법 제안…유전자로 대체 가능,4
ynat-v1_train_00028,GD 이스라엘 강팀 감독으로 축구연맹 W杯 참가,1
ynat-v1_train_00029,프로축구 인천 유니티 35일차 경기 일정,1
ynat-v1_train_00031,세계인무역협회 올해까지 무역인 1천명 배출한다,3
ynat-v1_train_00032,박항서 매직 베트남 축구 대표팀 감독으로 선임…2년 계약,1
ynat-v1_train_00037,dcST C형 생산 인공광원에 초점…기존에 비해 6배 활성화,4
ynat-v1_train_00041,다저스 버츠 감독 류현종 담당 포수…최강팀 만들기,1
ynat-v1_train_00045,김유정 의원 사표 제출 못하고 고위공직사표…특별법제 흔들,3
ynat-v1_train_00046,5자농협 우리은행 삼성명 뺏은 우리직장스타,1
ynat-v1_train_00047,김종인 리먼 사태처럼 6개월 충격 지속…IN을 것,2
ynat-v1_train_00049,인국공과 2019년의 정치 무력 공과…진보인가,3
ynat-v1_train_00050,美MBA 여성 비율 계속 상승…전주까지 19%대 입생 중 여성,6
ynat-v1_train_00052,위클리 스�스플코리아의 한국서 얼마나 벌어지는 거야,4
ynat-v1_train_00053,코로나 대비 등교하는 모습,3
ynat-v1_train_00054,찍은 사진은 즐거웠다…5개 카메라 LG V40 추천,4
ynat-v1_train_00055,스마트폰 실물 막는 스마트 트커,4
ynat-v1_train_00057,문대통령 김정은 트럼프와 9월 조속히 끝내고 성공적으로 마무리한다고 말2합,2
ynat-v1_train_00058,한미 공동 개발하는 유전 치료제 오래솔 美 임상 2차 본격화,6
ynat-v1_train_00059,아사달 트럼프 외교 경험 없다고…오바마도 그랬어,6
ynat-v1_train_00064,유라비아 국제연합 회의 상품교환 합의,5
ynat-v1_train_00065,3부 리수아나·MT北 국제사회서 임명일원화는데 기대종합,2
ynat-v1_train_00066,UEFA 챔스리그 4강 마드리드 더비 성사…레알 vs 아탈란타,0
ynat-v1_train_00067,중국 금리면금 정책 나서…중국금리물리화 나고 지하철 광고기고,6
ynat-v1_train_00069,중선 D1v 울릉도 경관활성화 고용안전 지원 사업,2
ynat-v1_train_00072,독자 반이스라엘 테러 팔레스타인인 강연 차단…비자도 취소,3
ynat-v1_train_00074,월드컵 우천재 사령탑 시시코프 감독 한국전 불참,1
ynat-v1_train_00075,특2차 6호에 대한 코스피 주가 금조달에 52% 신고가,5
ynat-v1_train_00076,北조국통·민주공동전선 결성…2일 중간보고회 열어,2
ynat-v1_train_00077,아프리카일기리스트 사형 선고…법정서 내년 처리 예정,5
ynat-v1_train_00078,대구·경북 고용유지지원금 신청 폭주…2∼3월 7천550건,5
ynat-v1_train_00079,본격카 애스턴마틴 스�라 국내 첫 공개…500대 생산,0
ynat-v1_train_00082,추신수 시즌최다안타·2연차넷타율 0.211,1
ynat-v1_train_00083,홍보 유영준 왕웨이와 직접 조심스러워…중국서 805억원 내다,1
ynat-v1_train_00084,SK한국사이버통신 3분기 영업익 2만원…전기보다 감소,5
ynat-v1_train_00086,미국 이민자 신분 변동 허용…의료 분야로 사전입찰해야,6
ynat-v1_train_00087,수능 6월에 피원 등 울 문서서 첫개한 꽃꽃,0
ynat-v1_train_00091,온천으로 한방 바꾼다…천천한방 스타일 D20,3
ynat-v1_train_00094,멀티골 김순형 프로축구 K리그1 1라운드 MVP,1
ynat-v1_train_00096,LG U+에 구글 Oreo TV…LG 스마트 피커 없으면 사용,4
ynat-v1_train_00097,종이 면면에도 삼중공격…3D 디스플레이로 설득 받는다,4
ynat-v1_train_00098,올해부터 외국어 수업 증원…학생 증원·교원 대체,4
ynat-v1_train_00101,대학농구리그 8일 고려대중앙대 경주 개막,1
ynat-v1_train_00103,北도통 2자자체 통대역 교육·연구목적용 北허가,5
ynat-v1_train_00105,한국관광공사·업무협약 체결,3
ynat-v1_train_00107,프랑스 마크롱의 이란 대응 G7 정상회의 주제,6
ynat-v1_train_00109,北독멈춤선 데스수원대면점·2차 인도 무산,5
ynat-v1_train_00112,與비박계 내일 단일당…개혁보수신당·당추진위 동동,2
ynat-v1_train_00113,신간 베스트셀러가 자본주의 법칙…코뮤니스트의 33,0
ynat-v1_train_00120,朴대통령 北의각한 균형조짐…안동요 가리키는 북종합,2
ynat-v1_train_00121,손경眞 중국 회장에 스마트폰관광 협력방안 제의,5
ynat-v1_train_00122,대통령·시도지사 일일리더리언…지역경제 고용안정 주역종합,2
ynat-v1_train_00123,157㎞ 조정선동 1독과 함께…전국 조정선수권 대회 5전왕에 도전,1
ynat-v1_train_00125,프로배구 대니팀 코치진 구성 완료…트레이너에 정기혁,1
ynat-v1_train_00126,날씨 미세먼지 보통 수준…오후부터 많이지고 곳곳 12일,0
ynat-v1_train_00127,선두도 공사 GS칼텍스 승리…현대·KT 탈주로 연승합체,1
ynat-v1_train_00128,수원 이원일 인하대 수석생 확정 잇다…교원 당국서 각종,3
ynat-v1_train_00130,갤럭시S3 아이폰4S 아이폰5 출시 앞두고 대비 이벤트,4
ynat-v1_train_00133,이씨 등 4년 연속 증권업계 1위…시가총액 4.8%↑,5
ynat-v1_train_00134,코오롱플라스틱 1분기 연결 영업익 58억원…138%↑,6
ynat-v1_train_00141,알림톡 무단 송출·수신자 정보 유출…카톡 이용자 주의종합,4
ynat-v1_train_00142,朴대통령 與 TK 국회의원과 110분 면담…사드 민심 청취,0
ynat-v1_train_00143,지소미아 종료까지 8일…美 압박 속 고민 깊어지는 文대통령,4
ynat-v1_train_00146,친박 원내대표 선거 유세 단단화…홍문관·정무조정본부도 종합,2
ynat-v1_train_00147,도자기 작품 공모전 관람객들,0
ynat-v1_train_00149,분당구청장 선거구 확정…3·1 야권 대선포럼종합,2
ynat-v1_train_00152,김정은 향후 이란시찰,2
ynat-v1_train_00154,2개월 전보다 74% 감소해…전년보도 3.1%↓,5
ynat-v1_train_00155,한국수협은행 공공주택 보유자 금리 인하…저출산 지원,5
ynat-v1_train_00157,사법부 판결…불법가리기 6년간 공무원 1만명 조사·처理,3
ynat-v1_train_00158,최고의원중앙위원회 제2차정례회의에 교원법 개정안하는 것으로종합,2
ynat-v1_train_00159,中청정도 지방민 투어 실태 조사 착수,6
ynat-v1_train_00161,SK하이패스 카드온라인 교육 개강좌 공동 개설,3
ynat-v1_train_00163,그린픽 서울시 일강수량 예측 시스템,0
ynat-v1_train_00168,말말하는 여행 아이들의 감성…사랑을 반영하는 사진,0
ynat-v1_train_00169,금융사채 시장 2조900억원…전주대비 55%↑,5
ynat-v1_train_00170,아디다스 4월 수출 그달 영입…4년전 7천34만 달러,1
ynat-v1_train_00174,페이오 미국 중동서 이란 국방장관 암살 시도…이란 고발 강력종합,6
ynat-v1_train_00177,명절 옮겨서 는 즐거움…필사 3문 지문으로 보낸다,0
ynat-v1_train_00178,한미FTA 파급효과 동반성장 협력식,5
ynat-v1_train_00179,한국 아역 13명 일본의 희생자와 기도…연극 통해,0
ynat-v1_train_00180,LG전자 러시아 타사 고객 대상 갤럭시S8 테스트 중,4
ynat-v1_train_00181,사유인터넷 신호 보급… 미래 먹거리로 보자,4
ynat-v1_train_00187,반기문 유엔 사무총장 관저에 리자몽 부부 초대 만찬…2년전 약속지켜,6
ynat-v1_train_00188,새누리 원내대표 CL 화제는 여소야대·계파,2
ynat-v1_train_00190,등 롯데 수영대회 앞두고 수영경쟁,3
ynat-v1_train_00192,SPT뚝 떨어진 4출전…팀에 대한 평가도 6할로 평가,0
ynat-v1_train_00196,UCL 8강대전 발렌시아…바르셀로나 뮌헨 맞대전,1
ynat-v1_train_00197,남북정상회담 준비가 생명…남북 리허설 또 리허설,2
ynat-v1_train_00199,현대차 현대차증권 MMT 300억원 매수,2
